ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCLHTPO22N000000105,장소,관광지,13676009,삼벽당,,,60603,유명사적/유적지,4.72E+18,경상북도,안동시,풍산읍,오미리,283,4717025036,4717025000,4.72E+11,미동길,Oct-53,128.5206882,36.59815743,라바912449,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000106,장소,관광지,13676160,대청,,,60603,유명사적/유적지,4.77E+18,경상북도,군위군,부계면,대율리,858,4772033032,4772033000,4.77E+11,한밤5길,03월 23일,128.6536138,36.05868913,마마038852,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000107,장소,관광지,14182983,신흥사보제루,,,60603,유명사적/유적지,4.22E+18,강원도,속초시,설악동,,170,4221011200,4221060000,4.22E+11,설악산로,1137,128.4845961,38.17590987,라아862199,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000108,장소,관광지,16486128,단군성묘,,,60603,유명사적/유적지,4.51E+18,전라북도,익산시,동산동,,353-3,4514011100,4514057000,4.51E+11,평동로25길,39,126.9646239,35.92875688,다마517703,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000109,장소,관광지,16510286,안산대부광산퇴적암층,,,60603,유명사적/유적지,4.13E+18,경기도,안산시 단원구,선감동,,148-1,4127311300,4127361000,4.13E+11,본말길,118-1,126.6324251,37.21770799,다사230135,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000110,장소,관광지,16695634,지산사유적지,,,60603,유명사적/유적지,4.69E+18,전라남도,함평군,해보면,금계리,248-1,4686037027,4686037000,,,,126.5763293,35.17385294,다라158868,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000111,장소,관광지,16933825,빈동재사,,,60603,유명사적/유적지,4.79E+18,경상북도,봉화군,봉화읍,문단리,962,4792025030,4792025000,,,,128.6521138,36.879071,마바026762,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000112,장소,관광지,19053837,효창원,문효세자,,60603,유명사적/유적지,4.13E+18,경기도,고양시 덕양구,원당동,,201-99,4128110200,4128152000,4.13E+11,서삼릉길,233-126,126.8668856,37.66374844,다사441628,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000113,장소,관광지,6466005,침괘정,,,60603,유명사적/유적지,4.16E+18,경기도,광주시,남한산성면,산성리,591-1,4161037021,4161037000,4.16E+11,남한산성로,784-6,127.1835107,37.47866076,다사720422,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000114,장소,관광지,8269235,거연정,,,60603,유명사적/유적지,4.89E+18,경상남도,함양군,서하면,봉전리,2006,4887037025,4887037000,,,,127.7385956,35.62576211,라마216366,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000115,장소,관광지,8269281,성지,,,60603,유명사적/유적지,4.42E+18,충청남도,아산시,인주면,공세리,194-1,4420038021,4420038000,4.42E+11,공세리성당길,10,126.913564,36.88308289,다바477762,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000116,장소,관광지,8269300,석조여래입상,,,60603,유명사적/유적지,4.16E+18,경기도,안성시,삼죽면,기솔리,산2-2,4155041030,4155041000,,,,127.3423634,37.07121609,다바859969,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000117,장소,관광지,8269366,다산초당성지,,,60603,유명사적/유적지,4.68E+18,전라남도,강진군,도암면,만덕리,산103-3,4681034026,4681034000,,,,126.7443303,34.58116302,다라306210,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000118,장소,관광지,8269404,마원성지,,,60603,유명사적/유적지,4.73E+18,경상북도,문경시,문경읍,마원리,685-4,4728025026,4728025000,4.73E+11,오서길,73,128.1011931,36.72384218,라바536585,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000119,장소,관광지,8269420,이충무공유적,,,60603,유명사적/유적지,4.69E+18,전라남도,완도군,고금면,덕동리,699,4689033030,4689033000,,,,126.8602795,34.40113531,다라412010,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000120,장소,관광지,8269595,충청수영장교청,,,60603,유명사적/유적지,4.42E+18,충청남도,보령시,오천면,소성리,602,4418032021,4418032000,,,,126.5241795,36.43896994,다바125272,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000121,장소,관광지,8269601,옥산금성,,,60603,유명사적/유적지,4.83E+18,경상남도,거제시,상동동,,산70,4831011000,4831059000,,,,128.6187849,34.86128998,마라022524,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000122,장소,관광지,8269655,익산토성,,,60603,유명사적/유적지,4.51E+18,전라북도,익산시,금마면,서고도리,산50-9,4514040022,4514040000,,,,127.0388042,35.99253057,다마584774,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000123,장소,관광지,8269757,충렬사,,,60603,유명사적/유적지,2.63E+18,부산광역시,동래구,안락동,,421-33,2626010200,2626074000,2.63E+11,충렬대로,345,129.0962891,35.20134332,마라453907,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000124,장소,관광지,8269920,단간지주,,,60603,유명사적/유적지,4.41E+18,충청남도,천안시 서북구,성거읍,천흥리,233,4413325322,4413325300,,,,127.2135098,36.87219966,다바744749,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000125,장소,관광지,10806197,구림리토기요지,,,60603,유명사적/유적지,4.68E+18,전라남도,영암군,군서면,서구림리,320,4683036027,4683036000,4.68E+11,남송정길,02월 02일,126.6236565,34.75877406,다라197408,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000126,장소,관광지,10806209,수길원,추존진종생모정빈,,60603,유명사적/유적지,4.15E+18,경기도,파주시,광탄면,영장리,266,4148035029,4148035000,4.15E+11,소령원길,41-38,126.9045398,37.77757817,다사475754,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000127,장소,관광지,11263894,종덕재정당,,,60603,유명사적/유적지,4.71E+18,경상북도,경주시,안강읍,노당리,1115-2,4713025327,4713025300,4.71E+11,초제길,32-18,129.224124,36.0296084,마마553827,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000128,장소,관광지,11263567,경주황성동석실분,,,60603,유명사적/유적지,4.71E+18,경상북도,경주시,황성동,,906-5,4713012400,4713062100,,,,129.2115096,35.8671433,마마545647,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000129,장소,관광지,11263865,남간사지석정,,,60603,유명사적/유적지,4.71E+18,경상북도,경주시,탑동,,902,4713011300,4713057000,4.71E+11,남간안길,7,129.21844,35.81565591,마마552590,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000130,장소,관광지,11283690,연천옥계리태실,,,60603,유명사적/유적지,4.18E+18,경기도,연천군,군남면,옥계리,산149,4180031022,4180031000,,,,127.0546597,38.1338028,다아609149,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000131,장소,관광지,11284206,법계사화장찰해도,,,60603,유명사적/유적지,4.16E+18,경기도,안성시,명륜동,,158-21,4155010700,4155051000,,,,127.2741227,37.01457023,다바799906,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000132,장소,관광지,11284322,애련정,,,60603,유명사적/유적지,4.15E+18,경기도,이천시,안흥동,,404,4150010700,4150051500,,,,127.4505031,37.27731659,다사956198,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000133,장소,관광지,11284384,보제존자석종앞석등,,,60603,유명사적/유적지,4.17E+18,경기도,여주시,천송동,,282,4167012000,4167053000,4.17E+11,신륵사길,73,127.6616521,37.29737192,라사143220,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000134,장소,관광지,11285581,이해수선생묘,,,60603,유명사적/유적지,4.16E+18,경기도,양주시,남면,한산리,산1,4163032029,4163032000,,,,126.9957334,37.9135224,다사556905,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000135,장소,관광지,11391694,만경노씨삼의사생가지,,,60603,유명사적/유적지,4.42E+18,충청남도,공주시,우성면,귀산리,94,4415038032,4415038000,4.42E+11,심산길,36-26,127.1211446,36.49464063,다바660330,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000136,장소,관광지,11391880,박문수묘,,,60603,유명사적/유적지,4.41E+18,충청남도,천안시 동남구,북면,은지리,01월 04일,4413133023,4413133000,,,,127.2810117,36.78678163,다바804654,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000137,장소,관광지,11391881,경주최씨열려문,,,60603,유명사적/유적지,3.61E+18,세종특별자치시,,연서면,봉암리,산1-5,3611036033,3611036000,3.61E+11,당산로,391-4,127.2841948,36.56759904,다바806411,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000138,장소,관광지,13652661,백운대고분,,,60603,유명사적/유적지,4.83E+18,경상남도,김해시,대성동,,02월 21일,4825010500,4825051000,,,,128.8817481,35.24247297,마라257949,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000139,장소,관광지,13677399,근민당,,,60603,유명사적/유적지,4.71E+18,경상북도,포항시 남구,장기면,읍내리,106-1,4711133021,4711133000,4.71E+11,읍성길,14,129.4920352,35.89583238,마마797684,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000140,장소,관광지,13677421,태하등대,,,60603,유명사적/유적지,4.79E+18,경상북도,울릉군,서면,태하리,683-3,4794031026,4794031000,,,,130.7981018,37.51819916,바사914516,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000141,장소,관광지,13677439,알봉,,,60603,유명사적/유적지,4.79E+18,경상북도,울릉군,북면,나리,산28,4794032025,4794032000,,,,130.8574504,37.51967393,바사967520,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000142,장소,관광지,15217850,무이서당,,,60603,유명사적/유적지,4.79E+18,경상북도,예천군,용궁면,무이리,423-1,4790038024,4790038000,4.79E+11,무이서당길,107-3,128.2871374,36.5931877,라바704442,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000143,장소,관광지,16536284,생금집,,,60603,유명사적/유적지,4.14E+18,경기도,시흥시,죽율동,,765,4139013300,4139058900,4.14E+11,죽율로,45-32,126.7583917,37.35055801,다사343282,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000144,장소,관광지,16830723,마포최사영고택,,,60603,유명사적/유적지,1.13E+18,서울특별시,성북구,성북동,,09월 21일,1129010100,1129052500,1.13E+11,선잠로,68-20,126.9985387,37.59816296,다사557555,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000145,장소,관광지,20633610,심우당,,,60603,유명사적/유적지,4.48E+18,충청남도,예산군,덕산면,사천리,19,4481036031,4481036000,4.48E+11,수덕사안길,79,126.6221329,36.66338207,다바215520,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000146,장소,관광지,20633645,무이당,,,60603,유명사적/유적지,4.48E+18,충청남도,예산군,덕산면,사천리,19,4481036031,4481036000,4.48E+11,수덕사안길,79,126.6221648,36.66291724,다바215520,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000147,장소,관광지,22509411,완귀정,,,60603,유명사적/유적지,4.72E+18,경상북도,영천시,도남동,,595,4723012600,4723055500,4.72E+11,서당길,25-34,128.9350576,35.93640043,마마294720,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000148,장소,관광지,8269237,견훤왕릉,,,60603,유명사적/유적지,4.42E+18,충청남도,논산시,연무읍,금곡리,산18-3,4423025323,4423025300,,,,127.0838126,36.1191998,다마625914,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000149,장소,관광지,8269244,경체정,,,60603,유명사적/유적지,4.79E+18,경상북도,봉화군,법전면,법전리,137,4792033021,4792033000,4.79E+11,경체정길,10,128.8756176,36.90973582,마바225799,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000150,장소,관광지,8269307,금관총,,,60603,유명사적/유적지,4.71E+18,경상북도,경주시,노서동,,186,4713010700,4713051500,,,,129.2086023,35.84040406,마마543617,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000151,장소,관광지,8269378,성모당성지,,,60603,유명사적/유적지,2.71E+18,대구광역시,중구,남산동,,225-1,2711015600,2711066000,2.71E+11,남산로4길,112,128.5872073,35.86073246,라마981632,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000152,장소,관광지,8269498,성류굴관광단지성류굴,,,60603,유명사적/유적지,4.79E+18,경상북도,울진군,근남면,구산리,산30,4793033025,4793033000,,,,129.3806495,36.95577354,마바674858,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000153,장소,관광지,8269532,신돌석유적지,,,60603,유명사적/유적지,4.78E+18,경상북도,영덕군,축산면,도곡리,산60-5,4777035035,4777035000,4.78E+11,신돌석장군길,224,129.4039913,36.51903902,마바704373,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000154,장소,관광지,8269659,인천도호부청사,,,60603,유명사적/유적지,2.82E+18,인천광역시,미추홀구,문학동,,349-3,2817710700,2817771000,,,,126.6876741,37.4390222,다사281380,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000155,장소,관광지,8269685,숲정이성지,,,60603,유명사적/유적지,4.51E+18,전라북도,전주시 덕진구,진북동,,1034-13,4511310200,4511352500,4.51E+11,공북로,19,127.1341731,35.82552849,다마669588,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000156,장소,관광지,8269744,초록바위성지,,,60603,유명사적/유적지,4.51E+18,전라북도,전주시 완산구,서서학동,,212-1,4511112600,4511166000,,,,127.1491704,35.81056128,다마683571,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000157,장소,관광지,8269855,흥선대원군묘,,,60603,유명사적/유적지,4.14E+18,경기도,남양주시,화도읍,창현리,산22-73,4136025628,4136025600,,,,127.3149215,37.64921928,다사836610,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000158,장소,관광지,8270045,안보물,,,60603,유명사적/유적지,5.01E+18,제주특별자치도,제주시,회천동,,21-Jan,5011013300,5011062000,,,,126.6016487,33.5017755,다다165014,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000159,장소,관광지,8270066,오목대,,,60603,유명사적/유적지,4.51E+18,전라북도,전주시 완산구,교동,,65-67,4511111800,4511153000,,,,127.1545826,35.81439963,다마687576,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000160,장소,관광지,8270243,구암리고인돌,,,60603,유명사적/유적지,4.58E+18,전라북도,부안군,하서면,석상리,706,4580040023,4580040000,,,,126.6544505,35.70798361,다마235460,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000161,장소,관광지,8270752,문수산성,,,60603,유명사적/유적지,4.16E+18,경기도,김포시,월곶면,성동리,산36-2,4157035026,4157035000,,,,126.5310222,37.7420506,다사146718,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000162,장소,관광지,11293448,월송재,,,60603,유명사적/유적지,3.01E+18,대전광역시,동구,이사동,,Jul-41,3011013800,3011074000,3.01E+11,이사로,104,127.4477649,36.28673433,다바953099,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000163,장소,관광지,10213403,모현지석묘,,,60603,유명사적/유적지,4.15E+18,경기도,용인시 처인구,모현읍,왕산리,498,4146125321,4146125300,,,,127.2525259,37.3355507,다사780263,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000164,장소,관광지,13676447,환성사심검당,,,60603,유명사적/유적지,4.73E+18,경상북도,경산시,하양읍,사기리,150,4729025026,4729025000,4.73E+11,환성로,392-30,128.7657129,35.93629813,마마141718,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000165,장소,관광지,10601506,한봉수의병장유적지,,,60603,유명사적/유적지,4.31E+18,충청북도,청주시 청원구,내수읍,학평리,279-17,4311425041,4311425000,,,,127.5496319,36.71855211,라바044578,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000166,장소,관광지,10806011,사천왕사지,,,60603,유명사적/유적지,4.71E+18,경상북도,경주시,배반동,,947,4713012100,4713060500,,,,129.2426482,35.81971451,마마574595,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000167,장소,관광지,10806040,죽도성,,,60603,유명사적/유적지,2.64E+18,부산광역시,강서구,죽림동,,787,2644010500,2644055000,,,,128.8991138,35.19522938,마라273897,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000168,장소,관광지,10806078,울주천황산요지,,,60603,유명사적/유적지,3.17E+18,울산광역시,울주군,상북면,이천리,산143-1,3171038025,3171038000,,,,129.0095472,35.57532714,마마367320,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000169,장소,관광지,10806577,계족산성,,,60603,유명사적/유적지,3.01E+18,대전광역시,동구,효평동,,산86,3011012600,3011072500,,,,127.4547973,36.3952881,다바959219,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000170,장소,관광지,11176851,제민루,,,60603,유명사적/유적지,4.72E+18,경상북도,영주시,가흥동,,09월 02일,4721010500,4721056000,4.72E+11,선비로181번길,Jan-56,128.6159561,36.82079366,라바995697,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000171,장소,관광지,11264146,열암곡석불좌상,,,60603,유명사적/유적지,4.71E+18,경상북도,경주시,내남면,노곡리,산119,4713033022,4713033000,,,,129.2372342,35.76111467,마마570530,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000172,장소,관광지,11264330,경주천군리사지,,,60603,유명사적/유적지,4.71E+18,경상북도,경주시,천군동,,548-1,4713013500,4713066000,,,,129.2815338,35.83214999,마마609609,20220809,KT,KC_507_LLR_HISTST_2022,20220809
KCLHTPO22N000000173,장소,관광지,11283426,학곡리돌무지무덤,,,60603,유명사적/유적지,4.18E+18,경기도,연천군,백학면,학곡리,01월 20일,4180033026,4180033000,,,,126.9514249,37.99015301,다사518990,20220809,KT,KC_507_LLR_HISTST_2022,20220809
